id	Case_no	Accession	Host	Sample_type	Preferred_date	Date_source	Barangay	Municipality	Municipality_std	Province	Province_std	Region	Region_std	Latitude	Longitude	Source	Author	Pubmed	Genome_coverage	Host_scientific	Host_common	Host_type	Major_Island	seq_name	phylogenetic_clade	decimal_date
OQ326780__01-Jan-2018	NA	OQ326780	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326780	AL_Asian_SEA4	2018
OQ326779__01-Jan-2018	NA	OQ326779	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326779	AL_Asian_SEA4	2018
OQ326778__01-Jan-2018	NA	OQ326778	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326778	AL_Asian_SEA4	2018
OQ326777__01-Jan-2018	NA	OQ326777	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326777	AL_Asian_SEA4	2018
OQ326776__01-Jan-2018	NA	OQ326776	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326776	AL_Asian_SEA4	2018
OQ326775__01-Jan-2018	NA	OQ326775	Canis lupus familiaris	brain	43101	date_collected	NA	NA	NA	Cotabato (North Cotabato)	North Cotabato	Region XII (Soccsksargen)	Region XII (Soccsksargen)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326775	AL_Asian_SEA4	2018
OQ326774__01-Jan-2018	NA	OQ326774	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326774	AL_Asian_SEA4	2018
OQ326773__01-Jan-2018	NA	OQ326773	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326773	AL_Asian_SEA4	2018
OQ326772__01-Jan-2018	NA	OQ326772	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326772	AL_Asian_SEA4	2018
OQ326771__01-Jan-2018	NA	OQ326771	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326771	AL_Asian_SEA4	2018
OQ326770__01-Jan-2019	NA	OQ326770	Canis lupus familiaris	brain	43466	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326770	AL_Asian_SEA4	2019
OQ326769__01-Jan-2018	NA	OQ326769	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326769	AL_Asian_SEA4	2018
OQ326768__01-Jan-2018	NA	OQ326768	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326768	AL_Asian_SEA4	2018
OQ326767__01-Jan-2018	NA	OQ326767	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326767	AL_Asian_SEA4	2018
OQ326766__01-Jan-2018	NA	OQ326766	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326766	AL_Asian_SEA4	2018
OQ326765__01-Jan-2019	NA	OQ326765	Canis lupus familiaris	brain	43466	date_collected	NA	Panabo	Davao del Norte-Carmen	Davao del Norte	Davao del Norte	Davao Region	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326765	AL_Asian_SEA4	2019
OQ326764__01-Jan-2018	NA	OQ326764	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326764	AL_Asian_SEA4	2018
OQ326763__01-Jan-2019	NA	OQ326763	Canis lupus familiaris	brain	43466	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326763	AL_Asian_SEA4	2019
OQ326762__01-Jan-2018	NA	OQ326762	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326762	AL_Asian_SEA4	2018
OQ326761__01-Jan-2018	NA	OQ326761	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326761	AL_Asian_SEA4	2018
OQ326760__01-Jan-2018	NA	OQ326760	Canis lupus familiaris	brain	43101	date_collected	NA	Tagum	Davao del Norte-Carmen	Davao del Norte	Davao del Norte	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326760	AL_Asian_SEA4	2018
OQ326759__01-Jan-2018	NA	OQ326759	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326759	AL_Asian_SEA4	2018
OQ326758__01-Jan-2018	NA	OQ326758	Canis lupus familiaris	brain	43101	date_collected	Cogon	Digos	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326758	AL_Asian_SEA4	2018
OQ326757__01-Jan-2018	NA	OQ326757	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326757	AL_Asian_SEA4	2018
OQ326756__01-Jan-2018	NA	OQ326756	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326756	AL_Asian_SEA4	2018
OQ326755__01-Jan-2018	NA	OQ326755	Canis lupus familiaris	brain	43101	date_collected	NA	Davao	Davao del Sur-Sulop	Davao del Sur	Davao del Sur	Region XI (Davao Region)	Region XI (Davao Region)	NA	NA	vgtk; manual_correction	"Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E."	33878454	0.98893731	Canis lupus familiaris	Dog	Domestic	Mindanao	OQ326755	AL_Asian_SEA4	2018
OR971544__12-oct-2021	NA	OR971544	Canis lupus familiaris	brain	44481	date_collected	Avila	Buenavista	Guimaras-Buenavista	Guimaras	Guimaras	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971544	AL_Asian_SEA4	2021.77808
OR971543__07-oct-2021	NA	OR971543	Canis lupus familiaris	brain	44476	date_collected	San isidro	Sibalom	Antique-Sibalom	Antique	Antique	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99941334	Canis lupus familiaris	Dog	Domestic	Visayas	OR971543	AL_Asian_SEA4	2021.76438
OR971542__06-oct-2021	NA	OR971542	Canis lupus familiaris	brain	44475	date_collected	Silagon	Ajuy	Iloilo-Ajuy	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971542	AL_Asian_SEA4	2021.76164
OR971541__06-oct-2021	NA	OR971541	Canis lupus familiaris	brain	44475	date_collected	NA	Barotac nuevo	Iloilo-Barotac Nuevo	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971541	AL_Asian_SEA4	2021.76164
OR971540__05-oct-2021	NA	OR971540	Canis lupus familiaris	brain	44474	date_collected	Kirayan	Miagao	Iloilo-Miagao	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971540	AL_Asian_SEA4	2021.7589
OR971539__10-oct-2019	NA	OR971539	Canis lupus familiaris	brain	43748	date_collected	Barangay 14 pob.	San miguel	Iloilo-San Miguel	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971539	AL_Asian_SEA4	2019.7726
OR971538__17-sep-2019	NA	OR971538	Canis lupus familiaris	brain	43725	date_collected	Egana	NA	NA	Antique	Antique	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971538	AL_Asian_SEA4	2019.70959
OR971537__29-aug-2019	NA	OR971537	Canis lupus familiaris	brain	43706	date_collected	Poblacion	Jamindan	Capiz-Dao	Capiz	Capiz	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971537	AL_Asian_SEA4	2019.65753
OR971536__17-jun-2019	NA	OR971536	Canis lupus familiaris	brain	43633	date_collected	Igang	Nueva valencia	Guimaras-Nueva Valencia	Guimaras	Guimaras	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971536	AL_Asian_SEA4	2019.45753
OR971535__11-jun-2019	NA	OR971535	Canis lupus familiaris	brain	43627	date_collected	NA	Iloilo city	Iloilo-Ajuy	Iloilo	Iloilo	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99966477	Canis lupus familiaris	Dog	Domestic	Visayas	OR971535	AL_Asian_SEA4	2019.4411
OR971534__15-apr-2019	NA	OR971534	Canis lupus familiaris	brain	43570	date_collected	Baybay	Tangalan	Aklan-Batan	Aklan	Aklan	Region VI (Western Visayas)	Region VI (Western Visayas)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Visayas	OR971534	AL_Asian_SEA4	2019.28493
OR971533__10-May-2021	NA	OR971533	Canis lupus familiaris	brain	44326	date_collected	Batobalani	Paracale	Camarines Norte-Paracale	Camarines Norte	Camarines Norte	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971533	AL_Asian_SEA4	2021.35342
OR971532__06-May-2021	NA	OR971532	Canis lupus familiaris	brain	44322	date_collected	San antonio	Tabaco city	Albay-Tabaco City	Albay	Albay	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971532	AL_Asian_SEA4	2021.34247
OR971531__05-May-2021	NA	OR971531	Canis lupus familiaris	brain	44321	date_collected	Catalotoan	Sagñay	Camarines Sur-Goa	Camarines Sur	Camarines Sur	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971531	AL_Asian_SEA4	2021.33973
OR971530__03-May-2021	NA	OR971530	Canis lupus familiaris	brain	44319	date_collected	Calangcawan sur	Vinzons	Camarines Norte-Vinzons	Camarines Norte	Camarines Norte	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971530	AL_Asian_SEA4	2021.33425
OR971529__03-May-2021	NA	OR971529	Canis lupus familiaris	brain	44319	date_collected	Poblacion	Talisay	Camarines Norte-Daet	Camarines Norte	Camarines Norte	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971529	AL_Asian_SEA4	2021.33425
OR971528__26-Apr-2021	NA	OR971528	Canis lupus familiaris	brain	44312	date_collected	Managanaga	Bulan	Sorsogon-Bulan	Sorsogon	Sorsogon	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99941334	Canis lupus familiaris	Dog	Domestic	Luzon	OR971528	AL_Asian_SEA4	2021.31507
OR971527__27-Apr-2021	NA	OR971527	Canis lupus familiaris	brain	44313	date_collected	Azucena	Sipocot	Camarines Sur-Sipocot	Camarines Sur	Camarines Sur	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971527	AL_Asian_SEA4	2021.31781
OR971526__26-Apr-2021	NA	OR971526	Canis lupus familiaris	brain	44312	date_collected	San francisco	Bulan	Sorsogon-Bulan	Sorsogon	Sorsogon	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971526	AL_Asian_SEA4	2021.31507
OR971525__19-Apr-2021	NA	OR971525	Canis lupus familiaris	brain	44305	date_collected	Tuburan	Ligao city	Albay-Ligao City	Albay	Albay	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971525	AL_Asian_SEA4	2021.29589
OR971524__19-Apr-2021	NA	OR971524	Canis lupus familiaris	brain	44305	date_collected	Bactas	Basud	Camarines Norte-Basud	Camarines Norte	Camarines Norte	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971524	AL_Asian_SEA4	2021.29589
OR971523__12-Apr-2021	NA	OR971523	Canis lupus familiaris	brain	44298	date_collected	Tara	Sipocot	Camarines Sur-Sipocot	Camarines Sur	Camarines Sur	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99916192	Canis lupus familiaris	Dog	Domestic	Luzon	OR971523	AL_Asian_SEA4	2021.27671
OR971522__02-Apr-2021	NA	OR971522	Canis lupus familiaris	brain	44288	date_collected	Burgos	Daraga	Albay-Daraga	Albay	Albay	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971522	AL_Asian_SEA4	2021.24932
OR971521__22-Mar-2021	NA	OR971521	Canis lupus familiaris	brain	44277	date_collected	Inarado	Daraga	Albay-Daraga	Albay	Albay	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971521	AL_Asian_SEA4	2021.21918
OR971520__22-Mar-2021	NA	OR971520	Canis lupus familiaris	brain	44277	date_collected	San vicente	Bulan	Sorsogon-Bulan	Sorsogon	Sorsogon	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971520	AL_Asian_SEA4	2021.21918
OR971519__22-Mar-2021	NA	OR971519	Canis lupus familiaris	brain	44277	date_collected	Dinaga	Naga city	Camarines Sur-Bato	Camarines Sur	Camarines Sur	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971519	AL_Asian_SEA4	2021.21918
OR971518__22-Mar-2021	NA	OR971518	Canis lupus familiaris	brain	44277	date_collected	Igualdad	Naga city	Camarines Sur-Bato	Camarines Sur	Camarines Sur	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971518	AL_Asian_SEA4	2021.21918
OR971517__05-Mar-2021	NA	OR971517	Canis lupus familiaris	brain	44260	date_collected	San miguel	Tiwi	Albay-Tiwi	Albay	Albay	Region V (Bicol Region)	Region V (Bicol Region)	NA	NA	vgtk; raddl_correction	"Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D."	NA	0.99932953	Canis lupus familiaris	Dog	Domestic	Luzon	OR971517	AL_Asian_SEA4	2021.1726
