sample_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group,sample_labid,sample_sequenceid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,hmpcr_n405,rtassay,rtqpcr,lateral_flow_test,fat,drit,diagnostic_result,test_centre,diag_notes,diagnostic_complete,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,sequencing_complete
4B-23-07,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode77,,Single_run,,21344,21344,883.6055146,488.8536643,784,0,2122,11886,11777,11677,11671,,11596,4B-23-07.fasta,,2
4B-23-11,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode78,,Single_run,,97843,97843,4284.652447,1887.091052,4294,0,9284,11894,11866,11712,11676,,11596,4B-23-11.fasta,,2
4B-23-12,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode79,,Single_run,,5356,5356,209.0664599,95.58894212,208,0,473,11881,11677,11676,9940,,11593,4B-23-12.fasta,,2
4B-23-13,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode80,,Single_run,,72962,72962,2447.54534,1698.6457,2115.5,0,7764,11814,11716,11681,11488,,11598,4B-23-13.fasta,,2
4B-23-15,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode81,,Single_run,,68151,68151,2674.935049,1361.523071,2493,0,6541,11895,11783,11681,11676,,11591,4B-23-15.fasta,,2
4B-23-16,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode82,,Single_run,,79568,79568,3032.704911,1580.393229,2876.5,0,7403,11892,11789,11708,11675,,11595,4B-23-16.fasta,,2
4B-23-17,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode83,,Single_run,,54399,54399,3176.05171,1174.478951,3170,0,6162,11898,11782,11677,11676,,11593,4B-23-17.fasta,,2
4B-23-19,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode84,,Single_run,,99762,99762,3882.936557,2003.076178,3842.5,0,9493,11890,11780,11686,11676,,11594,4B-23-19.fasta,,2
4B-2422,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_21,1,1/3/22,RITM,,,Nanopore,rabvSEasia,Minion,FAQ67517,,Amplicon,barcode07,,Single_run,,79772,79772,2890.355263,1512.341566,2610,0,7091,11695,11679,11676,11658,,11595,4B-2422.fasta,,2
4B-2922HM,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_21,1,1/3/22,RITM,,,Nanopore,rabvSEasia,Minion,FAQ67517,,Amplicon,barcode08,,Single_run,,46432,46432,2460.547938,872.1687536,2397,0,4479,11896,11886,11885,11676,,11785,4B-2922HM.fasta,,2
4B-2922JG,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_21,1,1/3/22,RITM,,,Nanopore,rabvSEasia,Minion,FAQ67517,,Amplicon,barcode09,,Single_run,,70209,70209,3349.604593,1238.131459,3151,0,6344,11894,11887,11886,11885,,11782,4B-2922JG.fasta,,2
4B-21622,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_21,1,1/3/22,RITM,,,Nanopore,rabvSEasia,Minion,FAQ67517,,Amplicon,barcode10,,Single_run,,55046,55046,2703.92055,988.5056001,2559,0,5161,11903,11888,11886,11885,,11780,4B-21622.fasta,,2
14,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_21,1,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode03,,Single_run,,210965,210965,7361.692508,3747.191029,6960.5,0,17037,11892,11889,11676,11676,,11588,14.fasta,,2
19-30,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_21,1,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode23,,Single_run,,123570,123570,4143.805481,2115.262279,3821,0,9692,11887,11884,11677,11676,,11590,19-30.fasta,,2
19-40,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_21,1,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode24,,Single_run,,125074,125074,4173.567214,2181.03051,3793,0,10132,11903,11886,11885,11730,,11799,19-40.fasta,,2
153,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_21,1,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode04,,Single_run,,339786,339786,11689.50805,5833.876067,10659,0,27363,11900,11894,11677,11676,,11597,153.fasta,,2
2010818843,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,3,0,,,15108,15108,460.1398977,467.1812246,315,0,2222,11629,11474,10390,7849,OR920350,8423,2010818843.fasta,,2
2011100075,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,18,0,,,12502,12502,367.976516,409.5892816,223,0,2692,11886,11739,11187,8708,OR920234,9211,2011100075.fasta,,2
2011100176,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,15,,,,7190,7190,213.1495429,199.4682863,155,0,1163,11761,11553,10639,8095,,8471,2011100176.fasta,,2
2011100179,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,6,,,,3329,3329,96.15574939,123.9542283,66,0,778,10587,9331,7723,4230,,6133,,,2
2011100186,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,9,0,,,37547,37547,1159.768599,1036.638138,952,0,3978,11802,11570,10878,9325,OR920307,9911,2011100186.fasta,,2
2021153276,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,68,0,,,42612,42612,1710.087142,1845.371858,1267,0,9804,11812,11746,11740,11489,OR045927,11236,2021153276.fasta,,2
02196160414A,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,17,0,,,26878,26878,798.9916967,895.2394276,560,0,5467,11878,11756,11506,9911,OR920336,9800,02196160414A.fasta,,2
AR02,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,6,0,,,237256,237256,11521.21924,7113.874912,10308,0,43230,11921,11814,11751,11743,OR920225,11669,,,2
AR03,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,7,0,,,312995,312995,17667.81171,12285.95165,14240,0,64027,11921,11898,11797,11744,OR920240,11670,AR03.fasta,,2
CAR-22-018,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run10_23,1,2/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAU43074,,Amplicon,barcode22,,Single_run,,30194,30194,1064.428847,581.1501607,939.5,0,2860,11684,11677,11676,11674,,11584,CAR-22-018.fasta,,2
CAR-22-020,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run10_23,1,2/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAU43074,,Amplicon,barcode23,,Single_run,,42521,42521,1462.850235,783.975831,1363,0,3806,11906,11885,11881,11676,,11798,CAR-22-020.fasta,,2
COW,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_21,1,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode17,,Single_run,,173426,173426,5842.35652,3898.785344,5569.5,0,16806,11696,11676,11676,11625,,11594,COW.fasta,,2
GOAT,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_21,1,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode16,,Single_run,,7321,7321,272.8347301,123.4178471,244,0,613,11886,11868,11676,11301,,11581,GOAT.fasta,,2
H-23-011-Sk_10,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run10_23,1,2/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAU43074,,Amplicon,barcode21,,Single_run,,9365,9365,287.2930774,262.3817771,221,0,1417,10835,10820,10473,8231,,10149,H-23-011-Sk_10.fasta,,2
H-23-011Sa_10,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run10_23,1,2/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAU43074,,Amplicon,barcode20,,Single_run,,824,824,25.46672813,91.57652708,0,0,512,988,984,979,920,,922,H-23-011Sa_10.fasta,,2
H-23-011Sa_11,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run11_23,1,6/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT96586,,Amplicon,barcode52,,Single_run,,1246,1246,39.10777741,120.4332724,0,0,764,4791,3948,3363,978,,3054,H-23-011Sa_11.fasta,,2
H-23-011Sa_12,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode93,,Single_run,,320,320,9.889456923,42.35118176,0,0,300,1364,1351,669,384,,612,H-23-011Sa_12.fasta,,2
H-23-011Sk_12,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode92,,Single_run,,19329,19329,626.5606772,537.1848781,543,0,2432,11206,11174,10734,9251,,10512,H-23-011Sk_12.fasta,,2
H22-01,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_21,1,1/3/22,RITM,,,Nanopore,rabvSEasia,Minion,FAQ67517,,Amplicon,barcode20,,Single_run,,105322,105322,3460.889457,2939.418139,3087,0,11872,11361,10908,10702,10060,,10524,H22-01.fasta,,2
HB002,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,1,21/04/2021,,MinIon,,0,,,FAP64564,,,3,0,,,227230,227230,11192.61268,5272.719232,10922,0,23287,11913,11902,11897,11897,OR920212,11667,HB002.fasta,,2
HS001,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,RABV_kcri_13nov_KCRI_2019,1,13/11/2019,,MinIon,,0,,,,,,9,,,,,,,,,,,,,,,,,HS001.fasta,Human saliva,2
HS001,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,2,21/04/2021,,MinIon,,0,,,FAP64564,,,10,,,,,,,,,,,,,,,,,,Human saliva,2
HS001,sequencing,3,east_africa,,,,,,,,,,,,,,,,,,,,3,13/01/2022,,MinIon,,0,,,,,,9,,,,,,,,,,,,,,,,,,Human saliva,2
HS002,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,RABV_kcri_13nov_KCRI_2019,1,13/11/2019,,MinIon,,0,,,,,,10,,,,,,,,,,,,,,,,,,Human brain,2
HS002,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,,2,13/01/2022,,MinIon,,0,,,,,,10,,,,,,,,,,,,,,,,,,Human brain,2
HS003,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,RABV_kcri_13nov_KCRI_2019,1,13/11/2019,,MinIon,,0,,,,,,11,,,,,,,,,,,,,,,,,,Human lymph node,2
HS003,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,,2,13/01/2022,,MinIon,,0,,,,,,11,,,,,,,,,,,,,,,,,,Human lymph node,2
IFA1013,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,23,0,,,154871,154871,9473.393357,6773.836263,7322,0,32982,11777,11755,11746,11743,OR920253,11638,IFA1013.fasta,,2
IFA1021,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,27,0,,,24314,24314,1043.850457,1018.542473,811,0,5935,11813,11750,11428,10206,OR920327,11249,IFA1021.fasta,,2
IFA1023,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,29,0,,,138462,138462,10860.00839,11118.26654,5743,0,40383,11904,11764,11746,11745,OR920297,11650,IFA1023.fasta,,2
KD1004,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,17,0,,,79816,79816,2930.037071,1907.64569,2732,0,11296,11751,11747,11746,11740,OR920319,11651,KD1004.fasta,,2
KIL1022,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,30,0,,,144363,144363,10362.91898,11317.88122,5144,0,41022,11754,11749,11746,11745,OR920326,11643,KIL1022.fasta,,2
LN001,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,10,0,,,159174,159174,5793.173027,4906.305189,4234,0,25750,11798,11751,11743,11740,OR920346,11573,LN001.fasta,,2
LN002,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,17,0,,,140481,140481,9454.760798,8422.665935,6680,0,41135,11845,11750,11746,11745,OR920313,11621,LN002.fasta,,2
LN003,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,18,0,,,113538,113538,7763.010819,7358.002157,5335,0,33911,11892,11810,11748,11744,OR920268,11585,LN003.fasta,,2
LN004,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,19,0,,,78734,78734,3479.742598,3051.060503,2667,0,16672,11798,11798,11750,11746,OR920247,11596,LN004.fasta,,2
LN006,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,20,0,,,53295,53295,2559.373312,1901.463915,1865,0,9359,11832,11755,11747,11742,OR920260,11655,,,2
LN007,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,21,0,,,152831,152831,11777.56395,8274.410574,9383,0,35536,11807,11798,11750,11746,OR920203,11578,LN007.fasta,,2
Lunascript,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_12_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,24,,,,14659,14659,584.3360731,771.2911308,238,0,4085,11408,10735,10057,8218,,9450,Lunascript.fasta,,2
MAL1008,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,16,0,,,87640,87640,3511.735805,2190.268547,3056,0,12038,11753,11750,11747,11741,OR920330,11636,MAL1008.fasta,,2
MAL1009,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,15,0,,,54084,54084,1944.980206,1423.213348,1915,0,8603,11751,11747,11746,11741,OR920284,11618,MAL1009.fasta,,2
MAL1020,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,25,0,,,123702,123702,4265.495345,2957.54302,4356,0,15861,11762,11747,11747,11742,OR920335,11635,MAL1020.fasta,,2
MAS1016,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,24,0,,,55333,55333,4904.338254,5175.991766,2410,0,19017,11883,11769,11746,11745,OR920298,11582,MAS1016.fasta,,2
MORDC1011,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,22,0,,,140979,140979,7506.079426,5409.56247,5993,0,24033,11904,11792,11748,11743,OR920244,11642,MORDC1011.fasta,,2
MR001,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,8,0,,,212308,212308,12377.20406,9601.807003,9732,0,47017,11922,11758,11750,11746,OR045929,11668,MR001.fasta,,2
MR002,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,9,0,,,189027,189027,10457.1789,7979.770627,7999,0,36864,11809,11752,11746,11739,OR920287,11649,MR002.fasta,,2
MR003,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,11,0,,,161465,161465,7612.446616,4994.65811,6860,0,26004,11791,11754,11748,11744,OR920332,11645,,,2
MR004,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,12,0,,,182425,182425,11810.42858,8934.592939,8763,0,43230,11905,11753,11747,11743,OR920202,11664,MR004.fasta,,2
MR005,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,14,0,,,242895,242895,13912.3484,10308.3831,11017,0,49378,11910,11776,11750,11746,OR045930,11664,MR005.fasta,,2
MR006,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,15,0,,,170819,170819,10531.75669,7974.873636,7721,0,39798,11910,11798,11749,11745,OR045931,11655,MR006.fasta,,2
MR007,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,16,0,,,119400,119400,4961.33297,4055.985286,4177,0,24111,11798,11798,11747,11746,OR920352,11576,MR007.fasta,,2
MR008,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,RABV_kcri_13nov_KCRI_2019,1,13/11/2019,,MinIon,,0,,,,,,3,0,,,,,,,,,,,,,,OR045932,,MR008.fasta,Malinyi,2
MR008,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,Gbirthday_14_04_2021,2,14/04/2021,,MinIon,,0,,,FN60240,,,11,0,,,,,,,,,,,,,,OR045932,,,Malinyi,2
MR008,sequencing,3,east_africa,,,,,,,,,,,,,,,,,,,,3,13/01/2022,,MinIon,,0,,,,,,3,0,,,,,,,,,,,,,,OR045932,,,Malinyi,2
MR009,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,RABV_kcri_13nov_KCRI_2019,1,13/11/2019,,MinIon,,0,,,,,,12,0,,,,,,,,,,,,,,OR045933,,MR009.fasta,,2
MR009,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,2,21/04/2021,,MinIon,,0,,,FAP64564,,,1,0,,,1313737,1313737,48040.11734,42213.58771,36430,0,240229,11897,11838,11747,11599,OR045933,11646,,,2
MR009,sequencing,3,east_africa,,,,,,,,,,,,,,,,,,,,3,13/01/2022,,MinIon,,0,,,,,,12,0,,,,,,,,,,,,,,OR045933,,,,2
MT001,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,13,0,,,156756,156756,5883.460371,4640.472106,4760,0,25013,11801,11798,11752,11745,OR920341,11647,MT001.fasta,,2
MT004,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,22,0,,,152306,152306,11706.66057,9762.209883,7829,0,44519,11913,11789,11750,11745,OR920353,11596,,,2
MT005,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,23,0,,,140440,140440,8559.617798,7315.19147,6234,0,36039,11889,11866,11747,11741,OR920303,11643,MT005.fasta,,2
MT006,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,RABV_kcri_13nov_KCRI_2019,1,13/11/2019,,MinIon,,0,,,,,,6,0,,,,,,,,,,,,,,OR920331,,MT006.fasta,Mtwara R,2
MT006,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,Gbirthday_14_04_2021,2,14/04/2021,,MinIon,,0,,,FN60240,,,24,0,,,220619,220619,9471.239453,6448.65379,8260,0,41552,11826,11760,11746,11741,OR920331,11665,,Mtwara R,2
MT006,sequencing,3,east_africa,,,,,,,,,,,,,,,,,,,,3,13/01/2022,,MinIon,,0,,,,,,6,0,,,,,,,,,,,,,,OR920331,,,Mtwara R,2
NAC1014,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,28,0,,,124208,124208,5897.551539,4471.751966,4604,0,23447,11863,11782,11746,11745,OR920207,11632,NAC1014.fasta,,2
NAC1015,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,26,0,,,125280,125280,8323.046381,6305.346049,6277,0,28887,11865,11750,11747,11742,OR920322,11575,,,2
NAC1017,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,18,0,,,111252,111252,6530.524616,5846.913961,4352,0,27278,11754,11752,11747,11741,OR920239,11587,NAC1017.fasta,,2
NAC1018,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,19,0,,,106629,106629,4647.431938,3526.332731,3668,0,18405,11772,11750,11746,11741,OR920249,11607,NAC1018.fasta,,2
NAC1025,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,21,0,,,158241,158241,8466.037323,7370.831165,5795,0,36181,11832,11752,11747,11745,OR920340,11641,NAC1025.fasta,,2
NC_KCRI_12_November_2021,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_12_November_2021,1,14/11/2021,,MinIon,,0,,,FAP60130,,,22,,,,,,,,,,,,,,,,,,,2
NC_KCRI_21_Nov_2022,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,31,,,,2672,2672,88.56898432,112.3714461,46,0,683,10391,9440,8044,3982,,7241,,,2
NC_KCRI_RABV_10_March_2022,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_RABV_10_March_2022,1,10/3/22,,MinIon,,0,,,FAN52650,,,24,,,,,,,,,,,,,,,,,,,2
NC_KCRI_Training_21_04_2021,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_Training_21_04_2021,1,21/11/2022,,MinIon,,,,,FAP64564,,,2,,,,8606,8606,307.0670972,288.7466437,230,0,1395,11701,11546,10601,8854,,9737,,,2
NC_Kenya_06_Dec_2021,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,21,,,,,,,,,,,,,,,,,,,2
NC_Kenya_08_Dec_2021,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,83,,,,,,,,,,,,,,,,,,,2
NC_NIMAIST_6th_sept_2019,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,NIMAIST_6th_sept_2019,1,6/9/19,,MinIon,,,,,,,,12,,,,19,19,0.523190472,0.989558719,0,0,5,3445,74,0,0,,-1,,,2
NC_unitid_7th_Aug_2019,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,22,,,,833,833,54.19407867,29.6774684,53,0,156,11867,11521,10295,835,,7302,,,2
NC_unitid_14_09_2022,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,76,,,,3528,3528,116.7371467,171.1040842,52,0,1114,10896,9595,8125,4479,,7543,,,2
NC_UNITID_31_01_2022,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,16,,,,,,,,,,,,,,,,,,,2
NFW.10,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run10_23,1,2/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAU43074,,Amplicon,barcode29,,Single_run,,,,,,,,,,,,,,,,,2
NFW.11,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run11_23,1,6/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT96586,,Amplicon,barcode30,,Single_run,,2,2,0.066878981,0.249822764,0,0,1,798,0,0,0,,-10,NFW.11.fasta,,2
NFW.12,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run12_23,1,8/3/23,RITM,,,Nanopore,rabvSEasia,Minion,FAT89919,,Amplicon,barcode70,,Single_run,,24,24,0.791233657,4.194010151,0,0,24,412,412,393,0,,356,NFW.12.fasta,,2
NFW2,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run1_22,1,19/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAQ70637,,Amplicon,barcode24,,Single_run,,1,1,0.074673148,0.354392936,0,0,2,554,0,0,0,,-9,NFW2.fasta,,2
NFW3,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode57,,Single_run,,196,196,5.714549112,31.32759916,0,0,193,793,371,370,369,,317,NFW3.fasta,,2
NFW4,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode37,,Single_run,,,,,,,0,0,0,0,0,0,,-9,NFW4.fasta,,2
