"tip","distance","Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","Region_short","phylogenetic_clade","lineage","decimal_date"
"OR971425",0.027186004,"R3-2021-0483",NA,"OR971425","Canis lupus familiaris","brain",2021-09-09,"date_collected","Francisco homes-guijo","San jose del monte city","Bulacan-San Jose del Monte City","Bulacan","Bulacan","Region III (Central Luzon)","Region III (Central Luzon)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_A1.2",2021.68767123288
"R3-0483",0.027276036,"R3-0483",NA,NA,"Canis familiaris",NA,2022-01-01,"date_collected","","",NA,"",NA,"Region III (Central Luzon)","Region III (Central Luzon)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_A1.2",2022
"Z-14-101",0.025722795,"Z-14-101",NA,NA,"Canis familiaris",NA,2014-05-04,"date_collected","Upper Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2014.33698630137
"Z-17-200",0.027069093,"Z-17-200",NA,NA,"Canis familiaris",NA,2017-10-31,"date_collected","Mamatid","Cabuyao","Laguna-Bay","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.24922952,121.121079,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.2",2017.8301369863
"OR971483",0.02727183,"R4B-2019-5816",NA,"OR971483","Canis lupus familiaris","brain",2019-08-16,"date_collected",NA,NA,NA,"Oriental Mindoro","Oriental Mindoro","Mimaropa Region","Mimaropa Region",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_B1.1.1",2019.62191780822
"OR971426",0.028137091,"R3-2021-0484",NA,"OR971426","Canis lupus familiaris","brain",2021-09-09,"date_collected","Santa cruz ii","San jose del monte city","Bulacan-San Jose del Monte City","Bulacan","Bulacan","Region III (Central Luzon)","Region III (Central Luzon)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_B1.1.1",2021.68767123288
"OR971375",0.027790958,"NCR-2022-3207",NA,"OR971375","Canis lupus familiaris","brain",2022-08-30,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_B1.1.1",2022.6602739726
"OR971376",0.02787715,"NCR-2022-3281",NA,"OR971376","Canis lupus familiaris","brain",2022-09-05,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_B1.1.1",2022.67671232877
"OR971458",0.027270987,"R4A-2020-2377",NA,"OR971458","Canis lupus familiaris","brain",2020-03-04,"date_collected",NA,NA,NA,"Rizal","Rizal","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_B1.1.1",2020.17213114754
"MN857167",0.027791747,"BAI/BAINCR/2019-01/can",NA,"MN857167","canine","",2019-06-26,"date_collected",NA,"Caloocan City","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4",NA,2019.48219178082
"OR971457",0.026837803,"R4A-2020-0084",NA,"OR971457","Canis lupus familiaris","brain",2020-01-03,"date_collected",NA,NA,NA,"Rizal","Rizal","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_B1.1.1",2020.00546448087
"OR971356",0.027529726,"NCR-2020-3323",NA,"OR971356","Canis lupus familiaris","brain",2020-01-10,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_B1.1.1",2020.02459016393
"OR971464",0.027876326,"R4A-2021-2849",NA,"OR971464","Canis lupus familiaris","brain",2021-11-08,"date_collected",NA,NA,NA,"Rizal","Rizal","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_B1.1.1",2021.85205479452
"Z-18-224",0.026641941,"Z-18-224",NA,NA,"Canis familiaris",NA,2018-10-28,"date_collected","Camarin Rd.","Kalookan  City","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.74647256,121.0486805,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2018.82191780822
"OR971456",0.026710941,"R4A-2019-5970",NA,"OR971456","Canis lupus familiaris","brain",2019-08-27,"date_collected",NA,NA,NA,"Rizal","Rizal","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.2",2019.65205479452
"OR971373",0.027492868,"NCR-2022-3192",NA,"OR971373","Canis lupus familiaris","brain",2022-08-26,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2022.64931506849
"OR971405",0.029137941,"R2-2021-121",NA,"OR971405","Canis lupus familiaris","brain",2021-12-20,"date_collected","Auitan","San pablo","Isabela-Luna","Isabela","Isabela","Region II (Cagayan Valley)","Region II (Cagayan Valley)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Cagayan Valley","AL_Asian_SEA4","Asian SEA4_A1.2",2021.96712328767
"OR971365",0.027579723,"NCR-2022-2610",NA,"OR971365","Canis lupus familiaris","brain",2022-07-21,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2022.55068493151
"OR971409",0.027405663,"R3-2019-5829",NA,"OR971409","Canis lupus familiaris","brain",2019-08-20,"date_collected","Loma de gato","Marilao","Bulacan-Marilao","Bulacan","Bulacan","Region III (Central Luzon)","Region III (Central Luzon)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_A1.2",2019.63287671233
"OR971408",0.028012295,"R3-2019-5590",NA,"OR971408","Canis lupus familiaris","brain",2019-08-02,"date_collected","Francisco homes-narra","San jose del monte city","Bulacan-San Jose del Monte City","Bulacan","Bulacan","Region III (Central Luzon)","Region III (Central Luzon)",NA,NA,"vgtk; raddl_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Central Luzon","AL_Asian_SEA4","Asian SEA4_A1.2",2019.58356164384
"OR971368",0.028794718,"NCR-2022-2923",NA,"OR971368","Felis catus","brain",2022-08-09,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Felis catus","Cat","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2022.60273972603
"OR971349",0.027149354,"NCR-2019-6661",NA,"OR971349","Canis lupus familiaris","brain",2019-09-30,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2019.74520547945
"OR971377",0.028010655,"NCR-2022-3357",NA,"OR971377","Canis lupus familiaris","brain",2022-09-08,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2022.68493150685
"OR971371",0.028097084,"NCR-2022-3041",NA,"OR971371","Felis catus","brain",2022-08-18,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767,"Felis catus","Cat","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2022.62739726027
"OR971372",0.028443487,"NCR-2022-3089",NA,"OR971372","Canis lupus familiaris","brain",2022-08-22,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.2",2022.63835616438
"4B-23-05",0.028500299,"4B-23-05",NA,NA,"Canis familiaris",NA,2023-01-20,"date_collected","Sugod","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.05205479452
"Z-22-119",0.028590044,"Z-22-119",NA,NA,"Canis familiaris",NA,2022-12-28,"date_collected","Tulay","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.98904109589
"4B-23-19",0.02858996,"4B-23-19",NA,NA,"Canis familiaris",NA,2023-03-01,"date_collected","Mahabang Baybay","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.16164383562
"4B-23-16",0.028679605,"4B-23-16",NA,NA,"Canis familiaris",NA,2023-02-28,"date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.15890410959
"4B-23-17",0.028679661,"4B-23-17",NA,NA,"Canis familiaris",NA,2023-03-01,"date_collected","Poctoy","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.16164383562
"RADDL4B-24-063",0.029365141,"RADDL4B-24-063","R-77",NA,"Dog",NA,2024-04-13,"date_collected","Tulay","Odiongan","Romblon-Odiongan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3900864414564,121.992303480972,"speedier",NA,NA,0.9881,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2024.28142076503
"RADDL4B-24-113",0.029329239,"RADDL4B-24-113","R-89",NA,"Dog",NA,2024-08-20,"date_collected","Limon Norte","Looc","Romblon-Looc","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3220188515114,122.021920139859,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2024.63387978142
"RADDL4B-23-080",0.029156978,"RADDL4B-23-080","R-67",NA,"Dog",NA,2023-10-26,"date_collected","Pangulo","Calatrava","Romblon-Calatrava","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.6133966287614,122.093403546437,"speedier",NA,NA,0.9874,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.81643835616
"4B-23-11",0.028977335,"4B-23-11",NA,NA,"Canis familiaris",NA,2023-02-07,"date_collected","Jun Carlo","San Andres","Romblon-San Andres","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.53642104,122.0469478,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.10136986301
"RADDL4B-23-045",0.029329044,"RADDL4B-23-045","R-58",NA,"Dog",NA,2023-08-03,"date_collected","Linawan","San Andres","Romblon-San Andres","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.5613811526055,122.024643646665,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.58630136986
"4B-23-13",0.02862674,"4B-23-13",NA,NA,"Canis familiaris",NA,2023-02-09,"date_collected","Rizal","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.10684931507
"4B-23-15",0.028716343,"4B-23-15",NA,NA,"Canis familiaris",NA,2023-02-16,"date_collected","Poctoy","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.12602739726
"4B-23-02",0.028716295,"4B-23-02",NA,NA,"Canis familiaris",NA,2023-01-13,"date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.03287671233
"4B-22-42",0.028626734,"4B-22-42",NA,NA,"Canis familiaris",NA,2022-11-26,"date_collected","Bonlao","Alcantara","Romblon-Alcantara","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.29784708,122.054934,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.90136986301
"4B-23-07",0.02880584,"4B-23-07",NA,NA,"Canis familiaris",NA,2023-02-07,"date_collected","Concepcion Sur","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.10136986301
"4B-23-06",0.028895548,"4B-23-06",NA,NA,"Canis familiaris",NA,2023-02-02,"date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.08767123288
"4B-23-12",0.02871623,"4B-23-12",NA,NA,"Canis familiaris",NA,2023-02-14,"date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.12054794521
"4B-23-01",0.02871631,"4B-23-01",NA,NA,"Canis familiaris",NA,2023-01-20,"date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.05205479452
"4B-22-45",0.028716309,"4B-22-45",NA,NA,"Canis familiaris",NA,2022-12-12,"date_collected","Concepcion Sur","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.94520547945
"4B-22-41",0.028626734,"4B-22-41",NA,NA,"Canis familiaris",NA,2022-11-24,"date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.89589041096
"Z-22-103",0.02862674,"Z-22-103",NA,NA,"Canis familiaris",NA,2022-11-21,"date_collected","Paroyhog","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.88767123288
"4B-22-39",0.028626752,"4B-22-39",NA,NA,"Canis familiaris",NA,2022-10-21,"date_collected","San Isidro","Alcantara","Romblon-Alcantara","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.29784708,122.054934,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.80273972603
"4B-22-37",0.028626752,"4B-22-37",NA,NA,"Canis familiaris",NA,2022-10-01,"date_collected","San Isidro","Alcantara","Romblon-Alcantara","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.29784708,122.054934,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.74794520548
"4B-22-44",0.028626746,"4B-22-44",NA,NA,"Canis familiaris",NA,2022-12-11,"date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2022.94246575342
"RADDL4B-23-076",0.029079352,"RADDL4B-23-076","R-66",NA,"Dog",NA,2023-10-17,"date_collected","Poblacion","Alcantara","Romblon-Alcantara","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.2598547361178,122.053286260471,"speedier",NA,NA,0.972,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.79178082192
"RADDL4B-23-042",0.028718435,"RADDL4B-23-042","R-56",NA,"Dog",NA,2023-07-07,"date_collected","Matutuna","San Andres","Romblon-San Andres","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.485430189542,122.037858315898,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2023.51232876712
"RADDL4B-24-186",0.030344314,"RADDL4B-24-186","R-120",NA,"Dog",NA,2024-12-20,"date_collected","Poblacion","Magdiwang","Romblon-Magdiwang","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.4908099892792,122.508178781622,"speedier",NA,NA,0.9358,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2024.96721311475
"RADDL4B-24-154",0.030601292,"RADDL4B-24-154","R-111",NA,"Dog",NA,2024-07-15,"date_collected","Cambajao","Cajidiocan","Romblon-Cajidiocan","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3683040199771,122.669872643641,"speedier",NA,NA,0.9878,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2024.53551912568
"RADDL4B-24-155",0.032345831,"RADDL4B-24-155","R-110",NA,"Dog",NA,2024-07-11,"date_collected","Taclobo","San Fernando","Romblon-San Fernando","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3622272502327,122.575373756321,"speedier",NA,NA,0.9877,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2024.52459016393
"RADDL4B-25-022",0.033757103,"RADDL4B-25-022","R-127",NA,"Dog",NA,2025-12-20,"date_collected","Poblacion","Ferrol","Romblon-Ferrol","Romblon","Romblon","MIMIROPA","Mimaropa Region",12.3364554134232,121.947095097053,"speedier",NA,NA,0.9661414683,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.2",2025.96712328767
